opportunity_id,opportunity_name,account_id,seller_id,product,lead_source,stage,probability,amount,currency,created_date,expected_close_date,actual_close_date,last_modified_ts
O001603,Lumen Foods LLC - Collaboration Tools,A0378,S037,Collaboration Tools,Partner,Closed Won,1.0,10800.0,USD,2024-01-28,2024-04-03,2024-04-10,2024-04-10 10:15:00
O002642,Granite Retail GmbH - Analytics Platform,A0126,S035,Analytics Platform,Inbound,Closed Lost,0.0,33900.0,USD,2023-05-29,2023-08-28,2023-07-10,2023-07-10 11:29:00
O000765,Lumen Capital Holdings - Collaboration Tools,A0042,S034,Collaboration Tools,Outbound,Closed Lost,0.0,8200.0,USD,2024-08-22,2024-10-25,2024-09-17,2024-09-17 16:25:00
O002275,Falcon Consulting Ltd - Collaboration Tools,A0391,S012,Collaboration Tools,Referral,Closed Lost,0.0,6600.0,USD,2023-07-03,2023-10-09,2023-07-14,2023-07-14 08:01:00
O001290,Orbit Pharma Inc. - Cloud Suite,A0027,S016,Cloud Suite,Partner,Closed Lost,0.0,29200.0,USD,2025-03-09,2025-05-25,2025-04-15,2025-04-15 08:19:00
O001000,Harbor Textiles GmbH - Analytics Platform,A0263,S040,Analytics Platform,Partner,Closed Won,1.0,55700.0,USD,2024-08-12,2024-12-19,2024-09-22,2024-09-22 18:24:00
O001568,Orbit Labs Inc. - Collaboration Tools,A0004,S040,Collaboration Tools,Outbound,Qualification,0.25,9500.0,USD,2025-06-08,2025-09-01,,2025-06-24 12:55:00
O000927,North Textiles GmbH - Security Bundle,A0165,S012,Security Bundle,Inbound,Closed Won,1.0,25700.0,USD,2023-06-25,2023-10-06,2023-10-22,2023-10-22 18:31:00
O000565,Pioneer Studios LLC - Analytics Platform,A0351,S017,Analytics Platform,Outbound,Closed Won,1.0,58800.0,USD,2023-07-10,2023-10-16,2023-08-28,2023-08-28 16:28:00
O002772,Nile Systems LLC - Analytics Platform,A0128,S036,Analytics Platform,Inbound,Closed Lost,0.0,33500.0,USD,2025-05-23,2025-07-18,2025-06-30,2025-06-30 18:26:00
O002756,Summit Freight Inc. - Analytics Platform,A0415,S022,Analytics Platform,Partner,Closed Lost,0.0,31000.0,USD,2023-12-31,2024-02-15,2024-02-07,2024-02-07 10:29:00
O001457,Silver Logistics Co. - Security Bundle,A0174,S037,Security Bundle,Outbound,Closed Lost,0.0,21700.0,USD,2025-05-07,2025-06-21,2025-05-28,2025-05-28 15:52:00
O000606,Coral Motors Co. - Support Plan,A0295,S022,Support Plan,Referral,Qualification,0.25,,USD,2025-05-31,2025-09-24,,2025-06-28 12:35:00
O002718,Vertex Systems Group - Analytics Platform,A0102,S023,Analytics Platform,Inbound,Closed Lost,0.0,36900.0,USD,2023-08-31,2023-11-08,2023-10-21,2023-10-21 16:21:00
O000179,Harbor Systems LLC - Security Bundle,A0084,S006,Security Bundle,Inbound,Closed Won,1.0,34700.0,USD,2025-03-16,2025-06-22,2025-05-18,2025-05-18 14:09:00
O002765,Nile Studios Co. - Cloud Suite,A0296,S010,Cloud Suite,Partner,Closed Lost,0.0,13800.0,USD,2023-08-17,2023-12-10,2023-08-30,2023-08-30 10:07:00
O000444,Silver Industries Group - Security Bundle,A0225,S001,Security Bundle,Partner,Prospecting,0.1,15000.0,USD,2025-06-20,2025-09-29,,2025-06-24 09:34:00
O000046,Summit Capital Co. - Security Bundle,A0022,S029,Security Bundle,Referral,Closed Lost,0.0,17600.0,USD,2024-12-26,2025-03-19,2025-01-06,2025-01-06 16:38:00
O002165,North Motors LLC - Support Plan,A0472,S032,Support Plan,Inbound,Closed Lost,0.0,7000.0,USD,2024-09-12,2025-01-09,2024-12-11,2024-12-11 10:28:00
O002659,Orbit Industries GmbH - Cloud Suite,A0248,S002,Cloud Suite,Event,Closed Lost,0.0,28200.0,USD,2024-05-22,2024-07-09,2024-06-13,2024-06-13 16:07:00
O001886,Granite Retail GmbH - Support Plan,A0126,S020,Support Plan,Inbound,Closed Lost,0.0,3600.0,USD,2024-03-05,2024-05-14,2024-05-20,2024-05-20 15:53:00
O001230,Granite Systems LLC - Support Plan,A0161,S024,Support Plan,Outbound,Closed Lost,0.0,4100.0,USD,2023-08-04,2023-10-15,2023-10-03,2023-10-03 13:46:00
O001162,Delta Markets GmbH - Security Bundle,A0439,S022,Security Bundle,Inbound,Closed Lost,0.0,16800.0,USD,2023-03-11,2023-06-14,2023-04-19,2023-04-19 08:13:00
O001719,Delta Logistics LLC - Security Bundle,A0018,S009,Security Bundle,Event,Qualification,0.25,13700.0,USD,2025-05-21,2025-09-27,,2025-06-24 08:23:00
O002068,Nova Clinics GmbH 317 - Analytics Platform,A0318,S027,Analytics Platform,Inbound,Prospecting,0.1,36000.0,USD,2025-06-24,2025-10-16,,2025-06-30 16:35:00
O002376,Silver Logistics Group - Support Plan,A0253,S016,Support Plan,Partner, Closed Lost ,0.0,8100.0,USD,2024-11-08,2025-02-09,2024-12-28,2024-12-28 16:35:00
O001207,Granite Industries Holdings - Security Bundle,A0202,S038,Security Bundle,Partner,Closed Lost,0.0,30300.0,USD,2024-06-25,2024-08-27,2024-09-14,2024-09-14 18:04:00
O001117,Zenith Pharma S.A. - Support Plan,A0231,S020,Support Plan,Partner,Closed Lost,0.0,8500.0,USD,2023-03-10,2023-06-17,2023-03-27,2023-03-27 11:28:00
O001252,Nile Health Group - Collaboration Tools,A0069,S028,Collaboration Tools,Referral,Closed Lost,0.0,11800.0,USD,2025-02-18,2025-06-03,2025-03-18,2025-03-18 11:21:00
O001914,Lumen Retail Inc. - Analytics Platform,A0392,S026,Analytics Platform,Outbound,Closed Won,1.0,34200.0,USD,2023-12-27,2024-02-14,2024-02-02,2024-02-02 11:59:00
O000322,Lumen Pharma Inc. - Analytics Platform,A0269,S016,Analytics Platform,Referral,Closed Lost,0.0,49200.0,USD,2025-01-21,2025-05-27,2025-04-11,2025-04-11 15:13:00
O002041,Coral Foods Ltd 306 - Support Plan,A0307,S005,Support Plan,Inbound,Closed Lost,0.0,4500.0,USD,2024-10-23,2024-12-17,2024-11-07,2024-11-07 16:17:00
O000292,Vertex Systems Holdings - Analytics Platform,A0252,S027,Analytics Platform,Partner,Closed Lost,0.0,26300.0,USD,2024-10-13,2024-12-22,2024-11-11,2024-11-11 08:53:00
O001806,North Markets LLC - Analytics Platform,A0135,S028,Analytics Platform,Partner,Closed Lost,0.0,27300.0,USD,2025-03-28,2025-06-13,2025-04-05,2025-04-05 10:47:00
O001721,Sahara Clinics Holdings - Analytics Platform,A0186,S022,Analytics Platform,Inbound,Closed Lost,0.0,16800.0,USD,2024-08-09,2024-12-05,2024-08-28,2024-08-28 15:15:00
O001771,Orbit Consulting Holdings - Cloud Suite,A0397,S020,Cloud Suite,Referral,Closed Won,1.0,9400.0,USD,2024-09-17,2024-12-17,2024-12-05,2024-12-05 18:42:00
O001821,Coral Textiles GmbH - Analytics Platform,A0317,S021,Analytics Platform,Outbound,Closed Lost,0.0,45300.0,USD,2023-11-12,2024-01-30,2024-02-10,2024-02-10 11:42:00
O002563,Nova Freight Ltd - Cloud Suite,A0298,S022,Cloud Suite,Outbound,Closed Lost,0.0,16900.0,USD,2023-10-11,12/01/2024,2023-11-06,2023-11-06 08:49:00
O000415,Blue Media Group - Support Plan,A0337,S027,Support Plan,Outbound,Closed Lost,0.0,10900.0,USD,2025-04-12,2025-06-07,2025-04-29,2025-04-29 16:46:00
O000830,Nova Freight Ltd - Cloud Suite,A0298,S022,Cloud Suite,Partner,Closed Lost,0.0,16300.0,USD,2025-05-06,2025-09-10,2025-05-22,2025-05-22 15:46:00
O002422,Summit Markets Holdings - Collaboration Tools,A0087,S004,Collaboration Tools,Inbound,Prospecting,0.1,10200.0,usd,2025-06-14,2025-09-24,,2025-06-28 08:32:00
O000839,Zenith Hotels Co. - Cloud Suite,A0247,S018,Cloud Suite,Inbound,Closed Lost,0.0,15900.0,USD,2024-06-22,2024-08-23,2024-07-10,2024-07-10 09:41:00
O001819,Cedar Health S.A. - Collaboration Tools,A0357,S001,Collaboration Tools,Inbound,Closed Won,1.0,-9000.0,USD,2024-04-17,2024-07-25,2024-08-06,2024-08-06 18:26:00
O000473,Nile Retail Group - Cloud Suite,A0445,S009,Cloud Suite,Referral,Closed Lost,0.0,17500.0,USD,2025-02-25,2025-05-26,2025-04-28,2025-04-28 15:14:00
O000683,Vertex Logistics GmbH - Support Plan,A0162,S010,Support Plan,Partner,Closed Lost,0.0,9400.0,USD,2025-02-06,2025-05-04,2025-04-18,2025-04-18 12:15:00
O002015,Silver Energy Co. - Cloud Suite,A0499,S008,Cloud Suite,Inbound,Prospecting,0.1,19700.0,USD,2025-06-17,2025-08-14,,2025-06-27 11:06:00
O001158,Blue Markets LLC - Cloud Suite,A0288,S013,Cloud Suite,Partner,Closed Lost,0.0,46300.0,USD,2025-06-06,2025-08-26,2025-06-28,2025-06-28 10:08:00
O000176,Pioneer Learning Ltd - Support Plan,A0079,S023,Support Plan,Outbound,Closed Won,1.0,9500.0,USD,2023-01-29,2023-05-29,2023-02-22,2023-02-22 09:38:00
O000257,Prime Retail GmbH - Collaboration Tools,A0261,S023,Collaboration Tools,Event,Closed Lost,0.0,5000.0,USD,2025-01-31,2025-04-26,2025-02-23,2025-02-23 16:10:00
O001337,Sahara Textiles Co. - Collaboration Tools,A0226,S008,Collaboration Tools,Outbound,Closed Lost,0.0,8700.0,USD,2023-06-16,2023-08-16,2023-07-22,2023-07-22 18:40:00
O002933,Atlas Clinics Ltd - Analytics Platform,A0010,S020,Analytics Platform,Partner,Closed Lost,0.0,22600.0,USD,2023-07-28,2023-11-08,2023-10-02,2023-10-02 08:14:00
O000434,Prime Capital LLC - Security Bundle,A0031,S005,Security Bundle,Outbound,Closed Lost,0.0,32800.0,USD,2023-02-09,2023-04-19,2023-06-22,2023-06-22 09:06:00
O002324,Summit Motors Holdings - Security Bundle,A0237,S004,Security Bundle,Outbound,Closed Lost,0.0,10700.0,USD,2024-04-20,2024-06-22,2024-06-29,2024-06-29 17:30:00
O001074,Lumen Motors S.A. - Support Plan,A0341,S035,Support Plan,Partner,Closed Won,1.0,11900.0,USD,2023-04-07,2023-06-20,2023-05-08,2023-05-08 10:34:00
O001042,Atlas Health S.A. - Cloud Suite,A0258,S009,Cloud Suite,Partner,Closed Won,1.0,35500.0,USD,2023-10-29,2024-02-20,2024-01-20,2024-01-20 13:39:00
O001833,Nile Industries Ltd - Analytics Platform,A0257,S010,Analytics Platform,Partner,Closed Won,1.0,31300.0,USD,2024-02-22,2024-05-17,2024-05-05,2024-05-05 16:51:00
O000843,Atlas Clinics Group - Security Bundle,A0358,S032,Security Bundle,Outbound,Closed Lost,0.0,10300.0,USD,2023-04-08,2023-07-14,2023-05-16,2023-05-16 10:50:00
O002973,Silver Textiles Co. - Security Bundle,A0049,S011,Security Bundle,Inbound,Closed Lost,0.0,16400.0,USD,2025-01-08,2025-05-04,2025-02-16,2025-02-16 18:00:00
O001272,Atlas Health Inc. - Collaboration Tools,A0425,S002,Collaboration Tools,Inbound,Closed Lost,0.0,14700.0,USD,2025-03-13,2025-05-09,2025-04-27,2025-04-27 16:39:00
O001107,Vertex Labs S.A. - Security Bundle,A0073,S009,Security Bundle,Outbound,Closed Lost,0.0,27300.0,USD,2023-06-07,2023-08-30,2023-06-23,2023-06-23 17:08:00
O001508,Silver Health Inc. - Collaboration Tools,A0036,S016,Collaboration Tools,Partner,Closed Lost,0.0,18300.0,USD,2024-01-20,2024-04-25,2024-03-27,2024-03-27 18:37:00
O000846,Pioneer Media Ltd - Collaboration Tools,A0076,S026,Collaboration Tools,Outbound,Closed Won,1.0,6800.0,USD,2023-10-10,2024-02-05,2024-01-13,2024-01-13 14:04:00
O000197,Orbit Markets Inc. - Cloud Suite,A0336,S023,Cloud Suite,Outbound,Closed  Lost,0.0,16200.0,USD,2023-03-05,2023-06-20,2023-05-13,2023-05-13 16:10:00
O001903,Nova Motors LLC - Security Bundle,A0123,S009,Security Bundle,Inbound,Closed Lost,0.0,30700.0,USD,2024-12-13,2025-02-10,2025-03-01,2025-03-01 16:41:00
O000171,Atlas Hotels Ltd - Collaboration Tools,A0219,S001,Collaboration Tools,Event,Closed Lost,0.0,9400.0,USD,2023-03-16,2023-06-28,2023-04-18,2023-04-18 12:37:00
O001037,Summit Logistics Inc. - Cloud Suite,A0063,S010,Cloud Suite,Referral,Closed Lost,0.0,8700.0,USD,2025-02-20,2025-04-12,2025-03-14,2025-03-14 13:23:00
O002822,Sahara Capital Holdings - Cloud Suite,A0101,S003,Cloud Suite,Partner,Prospecting,0.1,24500.0,USD,2025-06-18,2025-09-23,,2025-06-27 18:38:00
O000089,Prime Capital LLC - Collaboration Tools,A0031,S005,Collaboration Tools,Event,Closed Lost,0.0,28000.0,USD,2023-02-09,2023-06-15,2023-08-27,2023-08-27 13:23:00
O002574,Summit Media Group 359 - Security Bundle,A0360,S040,Security Bundle,Inbound,Closed Lost,0.0,25500.0,USD,2023-08-06,2023-12-05,2023-09-16,2023-09-16 16:29:00
O001802,Falcon Textiles Ltd - Support Plan,A0141,S032,Support Plan,Partner,Closed Lost,0.0,6400.0,USD,2023-05-14,2023-07-28,2023-07-16,2023-07-16 14:52:00
O002754,Pioneer Systems LLC - Collaboration Tools,A0393,S009,Collaboration Tools,Partner,Closed Won,1.0,19400.0,USD,2023-03-19,2023-06-18,2023-06-19,2023-06-19 09:42:00
O002197,Falcon Logistics S.A. - Collaboration Tools,A0416,S006,Collaboration Tools,Partner,Closed Lost,0.0,19100.0,USD,2024-09-05,2024-12-11,2024-10-01,2024-10-01 08:24:00
O000880,Atlas Energy Co. - Collaboration Tools,A0155,S004,Collaboration Tools,Outbound,Closed Won,1.0,15700.0,USD,2025-04-26,2025-07-18,2025-05-11,2025-05-11 16:22:00
O001912,Nova Freight Ltd - Collaboration Tools,A0298,S022,Collaboration Tools,Outbound,Closed Lost,0.0,2500.0,USD,2025-02-20,2025-04-15,2025-03-31,2025-03-31 14:41:00
O002411,Orbit Markets Inc. - Security Bundle,A0336,S023,Security Bundle,Referral,Closed Lost,0.0,5800.0,USD,2024-06-07,2024-08-25,2024-06-19,2024-06-19 14:03:00
O001095,North Motors GmbH - Security Bundle,A0352,S034,Security Bundle,Outbound,Closed Lost,0.0,12700.0,USD,2024-04-21,2024-06-23,2024-06-05,2024-06-05 15:15:00
O002711,Atlas Markets Co. - Security Bundle,A0350,S012,Security Bundle,Event,Closed Won,1.0,9800.0,USD,2024-01-30,2024-05-10,2024-04-08,2024-04-08 17:02:00
O000153,Cedar Hotels S.A. - Security Bundle,A0369,S008,Security Bundle,Event,Closed Won,1.0,18100.0,USD,2023-01-03,2023-02-18,2023-02-09,2023-02-09 12:24:00
O001815,Blue Consulting LLC - Cloud Suite,A0312,S005,Cloud Suite,Inbound,Closed Won,1.0,22800.0,USD,2025-03-05,2025-05-12,2025-06-12,2025-06-12 08:39:00
O001429,Nova Capital S.A. - Collaboration Tools,A0422,S016,Collaboration Tools,Event,Qualification,0.25,19700.0,USD,2024-11-30,2025-04-05,2025-06-01,2025-05-13 14:01:00
O000371,Zenith Logistics Holdings - Cloud Suite,A0173,S019,Cloud Suite,Inbound,Closed Lost,0.0,25200.0,USD,2023-08-07,2023-11-01,2023-09-01,2023-09-01 10:54:00
O000268,Silver Energy Co. - Support Plan,A0499,S008,Support Plan,Referral,Qualification,0.25,6500.0,USD,2024-02-20,2024-06-19,2024-03-17,2024-02-20 17:12:00
O002677,Cedar Clinics Co. - Analytics Platform,A0074,S029,Analytics Platform,Inbound,Closed Lost,0.0,29800.0,usd,2025-02-19,2025-04-22,2025-03-12,2025-03-12 09:51:00
O001892,Delta Motors GmbH - Analytics Platform,A0182,S022,Analytics Platform,Partner,Closed Lost,0.0,16100.0,USD,2025-05-16,2025-08-02,2025-06-06,2025-06-06 11:49:00
O002692,Nile Media Group - Analytics Platform,A0348,S009,Analytics Platform,Referral,Closed Lost,0.0,59300.0,USD,2024-09-24,2025-01-09,2024-12-25,2024-12-25 14:42:00
O002508,Zenith Pharma S.A. - Analytics Platform,A0231,S020,Analytics Platform,Referral,Closed Lost,0.0,30200.0,USD,2025-01-16,2025-03-29,2025-02-07,2025-02-07 15:52:00
O002514,Sahara Capital Holdings - Cloud Suite,A0101,S014,Cloud Suite,Referral,proposal,0.5,,USD,2025-06-02,2025-07-24,,2025-06-28 09:05:00
O000440,Atlas Markets Co. - Security Bundle,A0350,S012,Security Bundle,Partner,Closed Lost,0.0,15100.0,USD,2025-02-26,2025-06-30,2025-03-14,2025-03-14 08:14:00
O001503,Harbor Textiles S.A. - Collaboration Tools,A0228,S009,Collaboration Tools,Partner,Closed Lost,0.0,15800.0,USD,2023-10-04,2023-12-20,2023-11-27,2023-11-27 16:16:00
O002352,Coral Textiles S.A. - Cloud Suite,A0184,S015,Cloud Suite,Outbound,Closed Won,1.0,23800.0,USD,2025-03-23,2025-05-29,2025-05-29,2025-05-29 11:14:00
O001691,Summit Foods S.A. - Cloud Suite,A0443,S008,Cloud Suite,Outbound,Closed Won,1.0,19900.0,USD,2023-03-29,2023-07-31,2023-04-08,2023-04-08 12:52:00
O002632,Nova Learning Holdings - Cloud Suite,A0500,S029,Cloud Suite,Event,Closed Lost,0.0,20400.0,USD,2023-05-28,2023-07-31,2023-06-15,2023-06-15 11:56:00
O000332,Zenith Learning Co. - Cloud Suite,A0454,S019,Cloud Suite,Referral,Negotiation,0.75,18000.0,USD,2025-03-24,2025-06-17,,2025-06-28 08:40:00
O002861,Nova Learning Holdings - Security Bundle,A0500,S029,Security Bundle,Outbound,Closed Lost,0.0,12600.0,USD,2024-12-07,2025-02-16,2024-12-20,2024-12-20 16:39:00
O001062,Nova Labs Ltd - Analytics Platform,A0207,S025,Analytics Platform,Outbound,Closed Lost,0.0,50200.0,USD,2024-05-14,2024-08-19,2024-07-31,2024-07-31 12:11:00
O001587,Vertex Studios S.A. - Collaboration Tools,A0199,S013,Collaboration Tools,Partner,Closed Won,1.0,11500.0,USD,2023-08-14,2023-10-06,2023-09-13,2023-09-13 17:16:00
O001790,North Foods Co. - Cloud Suite,A0423,S016,Cloud Suite,Outbound,Closed Lost,0.0,43600.0,USD,2025-02-06,2025-03-25,2025-05-15,2025-05-15 09:34:00
O000611,Nile Consulting Co. - Analytics Platform,A0104,S020,Analytics Platform,Outbound,Negotiation,0.75,22500.0,USD,2025-04-11,2025-06-24,,2025-06-26 18:44:00
O002339,Delta Capital Group - Support Plan,A0490,S036,Support Plan,Referral,Closed Lost,0.0,4800.0,USD,2024-06-22,2024-08-25,2024-07-28,2024-07-28 17:12:00
O000068,Granite Textiles Group - Security Bundle,A0399,S019,Security Bundle,Inbound,Negotiation,0.75,25200.0,USD,2025-05-17,2025-07-07,,2025-06-27 12:18:00
O001125,Summit Motors Holdings - Cloud Suite,A0237,S004,Cloud Suite,Referral,Closed Won,1.0,47000.0,USD,2024-06-03,2024-09-22,2024-06-29,2024-06-29 11:12:00
O002043,Lumen Consulting Holdings - Analytics Platform,A0039,S014,Analytics Platform,Inbound,Closed Lost,0.0,23400.0,USD,2023-02-08,2023-05-14,2023-03-04,2023-03-04 08:51:00
O000865,Harbor Consulting Inc. - Support Plan,A0120,S032,Support Plan,Outbound,Closed Lost,0.0,5000.0,USD,2024-02-18,2024-06-21,2024-03-21,2024-03-21 10:02:00
O001024,Orbit Foods GmbH - Cloud Suite,A0310,S035,Cloud Suite,Inbound,Closed Won,1.0,13100.0,USD,2024-08-04,2024-12-01,2024-09-19,2024-09-19 13:10:00
O000135,Coral Energy Ltd - Security Bundle,A0060,S040,Security Bundle,Partner,Closed Lost,0.0,27900.0,USD,2023-01-03,2023-03-16,2023-06-16,2023-06-16 09:00:00
O002211,Falcon Capital Holdings - Cloud Suite,A0008,S005,Cloud Suite,Outbound,Closed Lost,0.0,25200.0,USD,2023-11-03,2024-01-18,2024-01-16,2024-01-16 12:39:00
O000258,Sahara Hotels GmbH - Collaboration Tools,A0242,S008,Collaboration Tools,Partner,Closed Won,1.0,15700.0,USD,2024-10-01,2024-11-28,2024-12-14,2024-12-14 11:09:00
O002582,Zenith Hotels Ltd - Cloud Suite,A0152,S038,Cloud Suite,Partner,Closed Won,1.0,17000.0,USD,2023-12-28,2024-04-11,2024-04-29,2024-04-29 17:26:00
O001423,Silver Foods Holdings - Cloud Suite,A0382,S023,Cloud Suite,Partner,Qualification,0.25,19300.0,USD,2025-06-06,2025-08-01,,2025-06-28 17:36:00
O001652,Granite Motors S.A. - Cloud Suite,A0119,S004,Cloud Suite,Inbound,Closed Won,1.0,13000.0,USD,2023-03-07,2023-06-06,2023-05-31,2023-05-31 13:06:00
O000355,Summit Textiles Group - Cloud Suite,A0200,S019,Cloud Suite,Outbound,Closed Lost,0.0,10400.0,USD,2023-02-15,2023-05-08,2023-03-02,2023-03-02 18:45:00
O000888,Blue Markets LLC - Security Bundle,A0288,S013,Security Bundle,Referral,Prospecting,0.1,31600.0,USD,2025-06-22,2025-08-09,,2025-06-25 10:12:00
O001129,Lumen Clinics LLC - Collaboration Tools,A0078,S018,Collaboration Tools,Event, Closed Won ,1.0,6900.0,USD,2025-04-04,2025-07-24,2025-05-12,2025-05-12 15:26:00
O001865,Pioneer Labs Inc. - Security Bundle,A0287,S023,Security Bundle,Partner,Closed Won,1.0,16500.0,USD,2024-03-13,2024-06-14,2024-04-17,2024-04-17 08:27:00
O000566,North Retail Group - Analytics Platform,A0432,S032,Analytics Platform,Outbound,Closed Lost,0.0,17600.0,USD,2023-08-19,2023-10-28,2023-09-20,2023-09-20 18:08:00
O002477,Harbor Markets Ltd - Analytics Platform,A0046,S028,Analytics Platform,Outbound,Closed Lost,0.0,9400.0,USD,2025-02-22,2025-06-09,2025-04-15,2025-04-15 11:39:00
O001245,Summit Retail GmbH - Cloud Suite,A0361,S021,Cloud Suite,Partner,Closed Won,1.0,33900.0,USD,2024-02-06,2024-04-07,2024-09-18,2024-09-18 08:21:00
O000125,Granite Logistics S.A. - Analytics Platform,A0246,S020,Analytics Platform,Inbound,Closed Won,1.0,35200.0,USD,2023-08-29,2023-12-16,2023-11-02,2023-11-02 16:42:00
O002502,Sahara Labs Ltd - Support Plan,A0147,S003,Support Plan,Partner,Closed Lost,0.0,2900.0,USD,2025-01-15,2025-03-12,2025-03-18,2025-03-18 16:56:00
O002567,Falcon Capital Group - Collaboration Tools,A0206,S012,Collaboration Tools,Outbound,Closed Lost,0.0,14100.0,USD,2025-02-09,2025-04-12,2025-04-07,2025-04-07 08:52:00
O000496,Lumen Pharma Inc. - Security Bundle,A0269,S029,Security Bundle,Outbound,Closed Lost,0.0,32200.0,USD,2024-05-07,04/09/2024,2024-07-12,2024-07-12 13:50:00
O001766,Nova Learning Inc. - Collaboration Tools,A0293,S040,Collaboration Tools,Outbound,Closed Lost,0.0,21400.0,USD,2024-09-07,2024-11-21,2024-11-02,2024-11-02 16:29:00
O001651,Silver Energy S.A. - Cloud Suite,A0111,S026,Cloud Suite,Partner,Closed Lost,0.0,18300.0,USD,2024-04-24,2024-08-08,2024-06-13,2024-06-13 16:11:00
O001273,Harbor Labs Ltd - Security Bundle,A0435,S011,Security Bundle,Partner,Closed Won,1.0,6200.0,USD,2025-03-13,2025-07-14,2025-05-08,2025-05-08 13:35:00
O001180,Nile Labs Group - Cloud Suite,A0339,S036,Cloud Suite,Event,Closed Lost,0.0,15700.0,USD,2024-10-20,2024-12-27,2024-10-28,2024-10-28 17:05:00
O002938,Summit Consulting Ltd - Support Plan,A0032,S005,Support Plan,Partner,Closed Lost,0.0,4800.0,USD,2024-09-16,2025-01-01,2024-11-18,2024-11-18 13:19:00
O002118,Zenith Learning S.A. - Cloud Suite,A0491,S022,Cloud Suite,Outbound,Closed Lost,0.0,11200.0,USD,2024-12-29,2025-04-24,2025-02-17,2025-02-17 12:15:00
O002122,Lumen Consulting Inc. - Analytics Platform,A0211,S032,Analytics Platform,Partner,Closed Lost,0.0,41600.0,USD,2023-02-22,2023-06-12,2023-05-16,2023-05-16 10:33:00
O000573,Lumen Capital S.A. 469 - Security Bundle,A0470,S006,Security Bundle,Outbound,Closed Lost,0.0,29500.0,USD,2023-07-29,2023-11-26,2023-10-14,2023-10-14 11:20:00
O001780,Orbit Media Co. - Security Bundle,A0075,S005,Security Bundle,Partner,Closed Lost,0.0,43800.0,USD,2024-11-11,2025-02-26,2025-06-21,2025-06-21 16:42:00
O001222,Harbor Clinics LLC - Cloud Suite,A0462,S009,Cloud Suite,Partner,Qualification,0.25,84300.0,USD,2025-05-15,2025-08-24,,2025-06-28 12:31:00
O002024,Cedar Studios S.A. 383 - Collaboration Tools,A0384,S024,Collaboration Tools,Partner,Closed Lost,0.0,11200.0,USD,2023-06-21,2023-09-16,2023-07-18,2023-07-18 17:58:00
O001661,Silver Industries Group - Cloud Suite,A0225,S001,Cloud Suite,Outbound,Closed Won,1.0,11600.0,USD,2023-01-23,2023-05-18,2023-02-24,2023-02-24 16:47:00
