activity_id,opportunity_id,seller_id,activity_type,activity_ts,duration_minutes
ACT0000431,O000070,S040,Email,2024-12-21 15:23:00,0
ACT0000432,O000070,S040,Demo,2024-12-21 14:42:00,97
ACT0000433,O000070,S040,Call,2025-02-20 09:33:00,16
ACT0000434,O000070,S040,Call,2025-02-23 11:53:00,20
ACT0000435,O000070,S040,Meeting,2025-01-21 17:22:00,36
ACT0000436,O000070,S040,Email,2025-02-16 10:45:00,0
ACT0000437,O000071,S010,Meeting,2024-12-08 08:50:00,36
ACT0000438,O000071,S010,Meeting,2024-12-20 11:53:00,86
ACT0000439,O000071,S010,Email,2024-11-28 14:40:00,0
ACT0000440,O000071,S010,Email,2024-11-18 09:32:00,0
ACT0000441,O000071,S010,Email,2024-12-20 17:12:00,0
ACT0000442,O000071,S010,Email,2024-11-19 09:37:00,0
ACT0000443,O000071,S010,Meeting,2024-12-22 15:54:00,39
ACT0000444,O000072,S031,Email,2023-09-22 13:13:00,0
ACT0000445,O000072,S031,Call,2023-09-26 11:08:00,16
ACT0000446,O000072,S031,Email,2023-09-20 14:52:00,0
ACT0000447,O000072,S031,Meeting,2023-10-17 08:27:00,46
ACT0000448,O000072,S031,Call,2023-09-28 12:27:00,10
ACT0000449,O000073,S034,Email,2024-02-29 09:38:00,0
ACT0000450,O000074,S017,Demo,2023-06-23 17:23:00,77
ACT0000451,O000074,S017,Call,2023-07-01 09:47:00,20
ACT0000452,O000074,S017,Email,2023-06-25 11:49:00,0
ACT0000453,O000074,S017,Call,2023-08-10 13:46:00,11
ACT0000454,O000074,S017,Email,2023-08-02 18:23:00,0
ACT0000455,O000074,S017,Call,2023-08-02 11:19:00,41
ACT0000456,O000074,S017,Demo,2023-07-13 18:40:00,77
ACT0000457,O000074,S017,Call,2023-07-09 16:58:00,27
ACT0000458,O000075,S015,Call,2024-04-27 15:18:00,39
ACT0000459,O000075,S015,Call,2024-05-23 15:28:00,8
ACT0000460,O000075,S015,Meeting,2024-03-02 18:31:00,70
ACT0000461,O000075,S015,Email,2024-05-29 12:48:00,0
ACT0000462,O000075,S015,Call,2024-05-17 18:44:00,17
ACT0000463,O000075,S015,Call,2024-07-11 17:58:00,42
ACT0000464,O000075,S015,Email,2024-04-13 16:48:00,0
ACT0000465,O000075,S015,Call,2024-03-08 09:17:00,8
ACT0000466,O000076,S018,Meeting,2024-07-08 16:40:00,49
ACT0000467,O000076,S018,Call,2024-07-11 18:55:00,39
ACT0000468,O000076,S018,Email,2024-07-09 16:57:00,0
ACT0000469,O000077,S017,Email,2024-09-01 10:26:00,0
ACT0000470,O000077,S017,Email,2024-09-06 08:42:00,0
ACT0000471,O000077,S017,Demo,2024-08-24 15:06:00,110
ACT0000472,O000077,S017,Call,2024-08-21 08:22:00,20
ACT0000473,O000077,S017,Meeting,2024-09-01 18:11:00,56
ACT0000474,O000077,S017,Call,2024-08-18 11:46:00,8
ACT0000475,O000077,S017,Call,2024-09-03 10:12:00,33
ACT0000476,O000077,S017,Demo,2024-08-22 18:45:00,114
ACT0000477,O000077,S017,Demo,2024-09-05 17:55:00,89
ACT0000478,O000077,S017,Call,2024-08-31 17:44:00,17
ACT0000479,O000078,S026,Demo,2024-07-15 12:22:00,46
ACT0000480,O000078,S026,Meeting,2024-07-07 13:00:00,66
ACT0000481,O000078,S026,Email,2024-07-16 17:29:00,0
ACT0000482,O000078,S026,Email,2024-07-14 15:31:00,0
ACT0000483,O000078,S026,Email,2024-06-28 15:24:00,0
ACT0000484,O000078,S026,Email,2024-07-05 17:12:00,0
ACT0000485,O000078,S026,Demo,2024-07-07 09:40:00,54
ACT0000486,O000079,S033,Email,2023-03-13 15:15:00,0
ACT0000487,O000079,S033,Call,2023-06-30 15:54:00,20
ACT0000488,O000079,S033,Meeting,2023-06-27 18:51:00,49
ACT0000489,O000079,S033,Meeting,2023-07-03 18:20:00,64
ACT0000490,O000079,S033,Call,2023-04-26 10:14:00,10
ACT0000491,O000079,S033,Email,2023-06-14 15:56:00,0
ACT0000492,O000080,S002,Email,2025-04-15 18:54:00,0
ACT0000493,O000080,S002,Meeting,2025-02-23 12:46:00,82
ACT0000494,O000080,S002,Demo,2025-04-22 10:34:00,104
ACT0000495,O000080,S002,Demo,2025-03-11 09:57:00,59
ACT0000496,O000080,S002,Meeting,2025-03-05 10:26:00,79
ACT0000497,O000080,S002,Email,2025-03-13 16:26:00,0
ACT0000498,O000080,S002,Call,2025-03-05 18:17:00,40
ACT0000499,O000080,S002,Call,2025-02-22 14:58:00,37
ACT0000500,O000080,S002,Email,2025-03-18 13:24:00,0
ACT0000501,O000080,S002,Demo,2025-02-13 18:08:00,61
ACT0000502,O000081,S022,Call,2023-05-11 08:05:00,33
ACT0000503,O000081,S022,Email,2023-04-13 08:27:00,0
ACT0000504,O000081,S022,Call,2023-05-16 12:04:00,17
ACT0000505,O000081,S022,Meeting,2023-05-21 16:28:00,34
ACT0000506,O000081,S022,Call,2023-04-22 15:59:00,25
ACT0000507,O000081,S022,Call,2023-04-21 10:16:00,37
ACT0000508,O000081,S022,Demo,2023-05-30 15:24:00,53
ACT0000509,O000081,S022,Email,2023-03-27 10:38:00,0
ACT0000510,O000081,S022,Email,2023-05-05 15:34:00,0
ACT0000511,O000081,S022,Demo,2023-05-03 16:13:00,104
ACT0000512,O000081,S022,Email,2023-04-04 08:07:00,0
ACT0000513,O000082,S005,Call,2023-11-21 18:41:00,40
ACT0000514,O000082,S005,Call,2023-11-21 18:09:00,18
ACT0000515,O000082,S005,Email,2023-11-12 18:31:00,0
ACT0000516,O000082,S005,Demo,2023-11-24 18:08:00,73
ACT0000517,O000082,S005,Call,2023-11-14 13:24:00,14
ACT0000518,O000083,S016,Call,2024-12-29 16:23:00,20
ACT0000519,O000083,S016,Demo,2025-02-19 17:55:00,114
ACT0000520,O000083,S016,Email,2025-01-22 12:15:00,0
ACT0000521,O000083,S016,Call,2025-02-22 13:03:00,43
ACT0000522,O000083,S016,Call,2025-02-24 18:24:00,38
ACT0000523,O000083,S016,Email,2025-03-30 11:25:00,0
ACT0000524,O000083,S016,Call,2025-01-28 15:47:00,17
ACT0000525,O000084,S016,Email,2023-11-10 11:58:00,0
ACT0000526,O000084,S016,Email,2023-11-19 12:18:00,0
ACT0000527,O000084,S016,Call,2023-11-02 10:45:00,29
ACT0000528,O000084,S016,Call,2023-11-22 12:10:00,22
ACT0000529,O000084,S016,Meeting,2023-12-12 08:40:00,54
ACT0000530,O000084,S016,Call,2023-12-07 08:09:00,9
ACT0000531,O000085,S019,Call,2023-09-08 11:11:00,24
ACT0000532,O000085,S019,Call,2023-09-25 09:55:00,40
ACT0000533,O000085,S019,Call,2023-09-21 15:18:00,24
ACT0000534,O000085,S019,Meeting,2023-09-19 13:31:00,50
ACT0000535,O000085,S019,Call,2023-09-08 18:48:00,42
ACT0000536,O000085,S019,Meeting,2023-09-23 18:17:00,87
ACT0000537,O000085,S019,Call,2023-09-29 13:00:00,27
ACT0000538,O000085,S019,Call,2023-09-27 12:38:00,16
ACT0000539,O000085,S019,Call,2023-09-08 12:19:00,28
ACT0000540,O000085,S019,Call,2023-09-11 12:45:00,15
ACT0000541,O000085,S019,Email,2023-09-24 14:18:00,0
ACT0000542,O000085,S019,Meeting,2023-09-29 17:02:00,66
ACT0000543,O000086,S039,Email,2023-12-19 15:43:00,0
ACT0000544,O000086,S039,Call,2024-01-04 09:52:00,28
ACT0000545,O000086,S039,Call,2023-12-26 08:31:00,35
ACT0000546,O000086,S039,Email,2023-12-18 13:35:00,0
ACT0000547,O000086,S039,Email,2023-12-29 10:01:00,0
ACT0000548,O000086,S039,Email,2024-01-12 12:20:00,0
ACT0000549,O000086,S039,Call,2024-01-08 11:47:00,24
ACT0000550,O000086,S039,Demo,2024-01-12 10:45:00,75
ACT0000551,O000087,S026,Email,2023-10-26 09:09:00,0
ACT0000552,O000087,S026,Demo,2023-10-10 17:27:00,105
ACT0000553,O000087,S026,Call,2023-10-13 13:14:00,37
ACT0000554,O000087,S026,Email,2023-09-07 10:52:00,0
ACT0000555,O000087,S026,Call,2023-11-08 08:51:00,29
ACT0000556,O000088,S004,Call,2023-11-24 16:25:00,22
ACT0000557,O000088,S004,Meeting,2023-11-14 12:59:00,81
ACT0000558,O000088,S004,Demo,2023-11-26 16:31:00,101
ACT0000559,O000088,S004,Email,2023-11-21 16:17:00,0
ACT0000560,O000088,S004,Email,2023-10-22 10:08:00,0
ACT0000561,O000089,S005,Demo,2023-07-09 15:19:00,72
ACT0000562,O000089,S005,Email,2023-05-04 14:28:00,0
ACT0000563,O000089,S005,Call,2023-08-04 13:58:00,32
ACT0000564,O000089,S005,Email,2023-03-02 11:27:00,0
ACT0000565,O000090,S040,Email,2024-12-23 14:38:00,0
ACT0000566,O000090,S040,Email,2025-02-23 15:45:00,0
ACT0000567,O000090,S040,Demo,2025-03-31 12:12:00,117
ACT0000568,O000090,S040,Email,2025-01-24 14:38:00,0
ACT0000569,O000090,S040,Email,2025-01-30 11:11:00,0
ACT0000570,O000091,S038,Email,2024-10-23 08:30:00,0
ACT0000571,O000091,S038,Call,2024-10-17 08:42:00,27
ACT0000572,O000091,S038,Email,2024-10-05 14:05:00,0
ACT0000573,O000091,S038,Meeting,2024-10-29 14:43:00,40
ACT0000574,O000092,S033,Email,2025-06-09 16:59:00,0
ACT0000575,O000092,S033,Call,2025-06-23 14:15:00,14
ACT0000576,O000092,S033,Call,2025-06-04 15:03:00,38
ACT0000577,O000092,S033,Call,2025-06-25 18:16:00,43
ACT0000578,O000092,S033,Demo,2025-06-02 12:17:00,88
ACT0000579,O000092,S033,Email,2025-06-21 17:46:00,0
ACT0000580,O000092,S033,Meeting,2025-06-30 08:36:00,82
ACT0000581,O000092,S033,Call,2025-06-06 12:49:00,39
ACT0000582,O000092,S033,Email,2025-06-20 08:27:00,0
ACT0000583,O000092,S033,Demo,2025-05-26 16:43:00,115
ACT0000584,O000093,S012,Email,2023-03-24 11:32:00,0
ACT0000585,O000093,S012,Meeting,2023-04-02 08:22:00,42
ACT0000586,O000093,S012,Email,2023-03-20 15:59:00,0
ACT0000587,O000094,S011,Call,2025-05-14 17:33:00,16
ACT0000588,O000094,S011,Call,2025-05-23 17:42:00,19
ACT0000589,O000094,S011,Call,2025-05-06 11:03:00,20
ACT0000590,O000094,S011,Email,2025-06-17 13:51:00,0
ACT0000591,O000094,S011,Email,2025-05-31 18:03:00,0
ACT0000592,O000094,S011,Call,2025-06-17 09:46:00,44
ACT0000593,O000094,S011,Email,2025-05-10 12:30:00,0
ACT0000594,O000094,S011,Call,2025-06-11 09:56:00,39
ACT0000595,O000095,S006,Email,2025-06-21 12:55:00,0
ACT0000596,O000096,S006,Meeting,2024-08-04 18:48:00,68
ACT0000597,O000096,S006,Call,2024-08-19 09:12:00,32
ACT0000598,O000096,S006,Demo,2024-07-18 15:32:00,87
ACT0000599,O000096,S006,Call,2024-08-04 09:01:00,35
ACT0000600,O000096,S006,Meeting,2024-07-28 08:17:00,33
ACT0000601,O000096,S006,Email,2024-07-21 16:18:00,0
ACT0000602,O000096,S006,Email,2024-07-21 12:27:00,0
ACT0000603,O000097,S023,Email,2024-02-13 10:50:00,0
ACT0000604,O000097,S023,Call,2024-01-24 14:57:00,29
ACT0000605,O000097,S023,Call,2024-01-26 09:33:00,35
ACT0000606,O000097,S023,Call,2024-02-09 16:57:00,21
ACT0000607,O000097,S023,Meeting,2024-01-31 11:34:00,35
ACT0000608,O000098,S012,Meeting,2024-05-09 16:18:00,86
ACT0000609,O000098,S012,Call,2024-05-01 08:41:00,17
ACT0000610,O000098,S012,Call,2024-05-13 14:34:00,35
ACT0000611,O000098,S012,Call,2024-05-01 14:59:00,10
ACT0000612,O000098,S012,Call,2024-05-22 10:55:00,32
ACT0000613,O000098,S012,Demo,2024-05-18 16:01:00,94
ACT0000614,O000099,S038,Email,2023-05-01 15:27:00,0
ACT0000615,O000099,S038,Call,2023-05-15 15:29:00,17
ACT0000616,O000100,S012,Email,2023-08-11 10:23:00,0
ACT0000617,O000100,S012,Meeting,2023-07-01 08:05:00,37
ACT0000618,O000100,S012,Meeting,2023-07-19 18:09:00,78
ACT0000619,O000100,S012,Email,2023-08-16 10:16:00,0
ACT0000620,O000100,S012,Call,2023-08-21 14:30:00,23
ACT0000621,O000100,S012,Call,2023-07-16 10:08:00,39
ACT0000622,O000101,S002,Call,2025-06-24 14:47:00,40
ACT0000623,O000101,S002,Email,2025-06-20 16:52:00,0
ACT0000624,O000101,S002,Email,2025-06-11 14:37:00,0
ACT0000625,O000101,S002,Call,2025-06-04 15:45:00,25
ACT0000626,O000101,S002,Meeting,2025-06-22 14:30:00,42
ACT0000627,O000101,S002,Call,2025-06-09 17:28:00,23
ACT0000628,O000102,S028,Email,2023-06-23 09:53:00,0
ACT0000629,O000102,S028,Email,2023-05-23 18:39:00,0
ACT0000630,O000102,S028,Call,2023-06-02 14:31:00,14
ACT0000631,O000102,S028,Demo,2023-05-26 15:22:00,47
ACT0000632,O000102,S028,Meeting,2023-06-05 14:53:00,87
ACT0000633,O000102,S028,Meeting,2023-06-14 08:08:00,67
ACT0000634,O000103,S005,Email,2025-03-21 18:37:00,0
ACT0000635,O000103,S005,Email,2025-03-03 17:48:00,0
ACT0000636,O000103,S005,Email,2025-02-18 08:52:00,0
ACT0000637,O000103,S005,Email,2025-02-28 15:58:00,0
ACT0000638,O000103,S005,Call,2025-03-14 16:37:00,44
ACT0000639,O000103,S005,Call,2025-02-18 17:50:00,10
ACT0000640,O000103,S005,Email,2025-03-01 11:39:00,0
ACT0000641,O000103,S005,Email,2025-03-06 08:58:00,0
ACT0000642,O000103,S005,Email,2025-03-24 08:16:00,0
ACT0000643,O000104,S036,Call,2023-09-13 08:16:00,21
ACT0000644,O000104,S036,Meeting,2023-08-25 13:40:00,36
ACT0000645,O000104,S036,Call,2023-08-29 15:12:00,38
ACT0000646,O000104,S036,Email,2023-09-02 09:43:00,0
ACT0000647,O000104,S036,Email,2023-09-03 08:13:00,0
ACT0000648,O000104,S036,Email,2023-09-05 11:44:00,0
ACT0000649,O000104,S036,Demo,2023-09-15 12:24:00,50
ACT0000650,O000104,S036,Call,2023-09-02 15:38:00,32
ACT0000651,O000104,S036,Call,2023-09-03 16:32:00,38
ACT0000652,O000104,S036,Email,2023-08-25 10:37:00,0
ACT0000653,O000105,S027,Email,2025-06-14 18:53:00,0
ACT0000654,O000105,S027,Meeting,2025-06-23 16:06:00,39
ACT0000655,O000105,S027,Email,2025-06-21 12:42:00,0
ACT0000656,O000105,S027,Call,2025-06-21 15:10:00,30
ACT0000657,O000105,S027,Email,2025-06-24 18:31:00,0
ACT0000658,O000106,S024,Demo,2025-01-22 08:56:00,63
ACT0000659,O000106,S024,Email,2025-03-24 11:45:00,0
ACT0000660,O000106,S024,Call,2025-04-07 17:53:00,36
ACT0000661,O000106,S024,Email,2025-04-20 13:55:00,0
ACT0000662,O000106,S024,Call,2025-04-05 12:47:00,35
ACT0000663,O000106,S024,Call,2025-04-25 08:27:00,37
ACT0000664,O000107,S035,Call,2024-11-28 18:52:00,26
ACT0000665,O000107,S035,Call,2024-12-19 12:30:00,17
ACT0000666,O000107,S035,Email,2024-11-23 17:01:00,0
ACT0000667,O000107,S035,Call,2024-12-01 11:13:00,31
ACT0000668,O000107,S035,Email,2024-12-20 08:23:00,0
ACT0000669,O000107,S035,Meeting,2024-11-25 17:10:00,30
ACT0000670,O000107,S035,Email,2024-12-22 14:44:00,0
ACT0000671,O000107,S035,Email,2024-12-21 15:19:00,0
ACT0000672,O000107,S035,Email,2024-11-27 08:48:00,0
ACT0000673,O000108,S018,Demo,2024-10-26 12:55:00,73
ACT0000674,O000108,S018,Call,2024-09-15 10:38:00,21
ACT0000675,O000108,S018,Email,2024-10-08 08:47:00,0
ACT0000676,O000108,S018,Email,2024-10-16 16:28:00,0
ACT0000677,O000108,S018,Email,2024-09-07 11:32:00,0
ACT0000678,O000109,S012,Meeting,2025-06-25 12:24:00,81
ACT0000679,O000110,S002,Email,2025-06-29 16:48:00,0
ACT0000680,O000110,S002,Email,2025-06-16 17:00:00,0
ACT0000681,O000111,S032,Email,2025-03-19 11:22:00,0
ACT0000682,O000111,S032,Meeting,2025-03-20 12:21:00,83
ACT0000683,O000111,S032,Email,2025-03-30 10:12:00,0
ACT0000684,O000111,S032,Email,2025-03-31 14:24:00,0
ACT0000685,O000111,S032,Email,2025-03-12 17:46:00,0
ACT0000686,O000111,S032,Email,2025-03-21 12:31:00,0
ACT0000687,O000111,S032,Call,2025-03-07 10:49:00,44
ACT0000688,O000111,S032,Call,2025-03-19 10:11:00,29
ACT0000689,O000111,S032,Call,2025-03-31 13:06:00,30
ACT0000690,O000111,S032,Email,2025-03-24 15:15:00,0
ACT0000691,O000111,S032,Email,2025-03-05 12:33:00,0
ACT0000692,O000111,S032,Email,2025-03-29 12:08:00,0
ACT0000693,O000111,S032,Call,2025-03-04 13:21:00,18
ACT0000694,O000111,S032,Email,2025-03-24 14:56:00,0
ACT0000695,O000112,S028,Meeting,2024-01-19 09:09:00,51
ACT0000696,O000112,S028,Email,2024-01-13 16:16:00,0
ACT0000697,O000112,S028,Call,2024-01-18 08:20:00,33
ACT0000698,O000112,S028,Email,2024-01-11 17:51:00,0
ACT0000699,O000112,S028,Demo,2024-01-05 17:55:00,110
ACT0000700,O000112,S028,Email,2024-01-27 16:20:00,0
ACT0000701,O000112,S028,Meeting,2024-01-07 12:22:00,33
ACT0000702,O000113,S040,Call,2023-03-09 12:30:00,23
ACT0000703,O000113,S040,Call,2023-04-23 10:47:00,24
ACT0000704,O000113,S040,Demo,2023-03-28 12:07:00,86
ACT0000705,O000113,S040,Call,2023-03-20 17:08:00,16
ACT0000706,O000113,S040,Demo,2023-04-03 11:20:00,110
ACT0000707,O000113,S040,Call,2023-03-30 18:17:00,13
ACT0000708,O000114,S022,Demo,2023-01-31 17:01:00,98
ACT0000709,O000114,S022,Call,2023-01-22 11:07:00,13
ACT0000710,O000114,S022,Call,2023-01-29 11:26:00,27
ACT0000711,O000114,S022,Call,2023-01-22 15:17:00,14
ACT0000712,O000114,S022,Meeting,2023-02-06 12:11:00,72
ACT0000713,O000115,S034,Meeting,2023-11-13 13:04:00,83
ACT0000714,O000115,S034,Meeting,2023-12-06 10:43:00,42
ACT0000715,O000115,S034,Meeting,2023-11-20 10:34:00,67
ACT0000716,O000115,S034,Email,2023-11-18 17:25:00,0
ACT0000717,O000115,S034,Call,2023-11-16 15:57:00,16
ACT0000718,O000115,S034,Call,2023-11-07 09:08:00,31
ACT0000719,O000115,S034,Call,2023-11-21 18:00:00,16
ACT0000720,O000115,S034,Email,2023-11-17 17:55:00,0
ACT0000721,O000116,S038,Meeting,2024-07-20 09:23:00,85
ACT0000722,O000116,S038,Call,2024-07-16 09:21:00,6
ACT0000723,O000116,S038,Demo,2024-06-28 14:51:00,107
ACT0000724,O000116,S038,Meeting,2024-06-28 11:46:00,82
ACT0000725,O000116,S038,Demo,2023-03-21 17:38:00,112
ACT0000726,O000116,S038,Call,2024-06-22 13:29:00,39
ACT0000727,O000116,S038,Email,2024-07-31 10:53:00,0
ACT0000728,O000116,S038,Email,2024-06-09 08:15:00,0
ACT0000729,O000116,S038,Call,2024-07-26 10:14:00,11
ACT0000730,O000117,S034,Call,2024-11-16 09:44:00,25
ACT0000731,O000117,S034,Meeting,2024-12-19 16:19:00,41
ACT0000732,O000117,S034,Email,2025-01-28 08:54:00,0
ACT0000733,O000117,S034,Email,2025-01-17 14:13:00,0
ACT0000734,O000117,S034,Demo,2025-01-13 11:20:00,72
ACT0000735,O000118,S008,Call,2024-12-15 16:06:00,28
ACT0000736,O000118,S008,Email,2025-01-17 18:03:00,0
ACT0000737,O000118,S008,Meeting,2024-12-28 08:01:00,39
ACT0000738,O000119,S016,Call,2025-06-29 08:05:00,34
ACT0000739,O000119,S016,Meeting,2025-06-27 10:48:00,40
ACT0000740,O000119,S016,Call,2025-06-22 17:51:00,12
ACT0000741,O000120,S029,Demo,2024-08-11 13:01:00,78
ACT0000742,O000120,S029,Email,2024-07-25 11:09:00,0
ACT0000743,O000120,S029,Meeting,2024-08-16 14:21:00,82
ACT0000744,O000120,S029,Email,2024-08-11 09:59:00,0
ACT0000745,O000120,S029,Call,2024-08-14 14:14:00,16
ACT0000746,O000120,S029,Call,2024-07-25 17:43:00,33
ACT0000747,O000120,S029,Email,2024-07-24 14:05:00,0
ACT0000748,O000120,S029,Call,2024-08-02 18:58:00,27
ACT0000749,O000120,S029,Call,2024-08-14 12:52:00,13
ACT0000750,O000120,S029,Email,2024-08-09 10:21:00,0
ACT0000751,O000121,S005,Call,2025-06-25 15:52:00,36
ACT0000752,O000121,S005,Email,2025-06-26 08:13:00,0
ACT0000753,O000121,S005,Meeting,2025-06-25 10:27:00,43
ACT0000754,O000121,S005,Meeting,2025-06-23 09:10:00,49
ACT0000755,O000122,S040,Demo,2023-03-19 14:38:00,82
ACT0000756,O000122,S040,Email,2023-03-14 14:44:00,0
ACT0000757,O000122,S040,Call,2023-03-14 17:42:00,21
ACT0000758,O000122,S040,Email,2023-03-12 18:31:00,0
ACT0000759,O000122,S040,Email,2023-03-11 15:44:00,0
ACT0000760,O000122,S040,Email,2023-03-22 18:52:00,0
ACT0000761,O000122,S040,Meeting,2023-02-24 10:58:00,72
ACT0000762,O000122,S040,Call,2023-02-18 08:19:00,8
ACT0000763,O000123,S027,Call,2025-03-25 17:57:00,24
ACT0000764,O000123,S027,Email,2025-05-19 08:08:00,0
ACT0000765,O000123,S027,Email,2025-04-18 11:19:00,0
ACT0000766,O000123,S027,Email,2025-03-21 15:41:00,0
ACT0000767,O000123,S027,Email,2025-05-05 13:05:00,0
ACT0000768,O000123,S027,Call,2025-04-16 17:34:00,26
ACT0000769,O000123,S027,Email,2025-05-02 11:30:00,0
ACT0000770,O000124,S039,Meeting,2023-07-04 11:59:00,48
ACT0000771,O000124,S039,Email,2023-06-26 11:31:00,0
ACT0000772,O000124,S039,Call,2023-06-16 10:16:00,9
ACT0000773,O000124,S039,Email,2023-06-08 17:31:00,0
ACT0000774,O000124,S039,Call,2023-06-13 17:20:00,5
ACT0000775,O000125,S020,Email,2023-10-07 16:03:00,0
ACT0000776,O000125,S020,Demo,2023-09-05 10:43:00,93
ACT0000777,O000125,S020,Call,2023-09-19 15:03:00,43
ACT0000778,O000125,S020,Call,2023-10-05 18:57:00,20
ACT0000779,O000125,S020,Email,2023-09-18 08:37:00,0
ACT0000780,O000125,S020,Email,2023-11-02 13:18:00,0
ACT0000781,O000126,S001,Email,2023-04-05 08:51:00,0
ACT0000782,O000126,S001,Meeting,2023-04-18 15:00:00,35
ACT0000783,O000126,S001,Email,2023-04-19 10:52:00,0
ACT0000784,O000126,S001,Email,2023-04-16 08:59:00,0
ACT0000785,O000126,S001,Email,2023-04-08 11:35:00,0
ACT0000786,O000127,S033,Meeting,2024-04-02 12:55:00,37
ACT0000787,O000127,S033,Call,2024-04-13 16:04:00,6
ACT0000788,O000127,S033,Email,2024-03-16 11:19:00,0
ACT0000789,O000127,S033,Call,2024-03-27 11:22:00,20
ACT0000790,O000127,S033,Demo,2024-02-29 17:24:00,111
ACT0000791,O000127,S033,Email,2024-05-14 15:07:00,0
ACT0000792,O000128,S022,Call,2023-05-02 17:07:00,39
ACT0000793,O000128,S022,Call,2023-05-10 12:12:00,12
ACT0000794,O000128,S022,Meeting,2023-05-15 10:52:00,75
ACT0000795,O000128,S022,Demo,2023-06-09 11:02:00,47
ACT0000796,O000128,S022,Email,2023-07-07 16:35:00,0
ACT0000797,O000128,S022,Call,2023-06-07 17:01:00,31
ACT0000798,O000128,S022,Email,2023-05-08 14:53:00,0
ACT0000799,O000129,S025,Demo,2025-01-30 18:50:00,58
ACT0000800,O000129,S025,Call,2025-01-14 10:09:00,39
ACT0000801,O000130,S002,Email,2025-01-10 13:17:00,0
ACT0000802,O000130,S002,Email,2025-02-06 13:50:00,0
ACT0000803,O000130,S002,Demo,2025-02-04 14:38:00,49
ACT0000804,O000130,S002,Email,2025-01-28 15:59:00,0
ACT0000805,O000130,S002,Call,2025-01-16 14:58:00,40
ACT0000806,O000130,S002,Email,2024-12-28 08:44:00,0
ACT0000807,O000130,S002,Meeting,2025-02-06 13:56:00,71
ACT0000808,O000130,S002,Call,2025-02-05 15:42:00,35
ACT0000809,O000131,S003,Call,2024-12-27 17:37:00,10
ACT0000810,O000131,S003,Meeting,2024-11-15 12:30:00,36
ACT0000811,O000131,S003,Email,2025-01-06 16:42:00,0
ACT0000812,O000131,S003,Meeting,2024-12-18 17:22:00,45
ACT0000813,O000131,S003,Call,2025-01-13 11:31:00,23
ACT0000814,O000131,S003,Meeting,2025-01-09 09:29:00,60
ACT0000815,O000132,S019,Call,2024-02-22 11:35:00,26
ACT0000816,O000132,S019,Call,2024-02-23 12:27:00,32
ACT0000817,O000132,S019,Email,2024-01-11 18:15:00,0
ACT0000818,O000132,S019,Call,2024-02-12 13:39:00,18
ACT0000819,O000132,S019,Call,2024-02-17 13:34:00,26
ACT0000820,O000132,S019,Call,2024-02-27 10:25:00,19
ACT0000821,O000132,S019,Call,2024-01-27 15:41:00,28
ACT0000822,O000133,S003,Call,2024-09-16 15:21:00,15
ACT0000823,O000133,S003,Meeting,2024-12-26 17:06:00,83
ACT0000824,O000133,S003,Email,2024-10-03 14:39:00,0
ACT0000825,O000133,S003,Call,2024-12-02 09:00:00,33
ACT0000826,O000133,S003,Demo,2024-10-03 09:08:00,55
ACT0000827,O000133,S003,Call,2024-12-07 17:42:00,25
ACT0000828,O000134,S028,Meeting,2025-02-16 08:55:00,47
ACT0000829,O000134,S028,Meeting,2025-02-20 12:07:00,76
ACT0000830,O000134,S028,Call,2025-02-05 08:44:00,13
ACT0000831,O000134,S028,Meeting,2025-02-14 12:13:00,73
ACT0000832,O000134,S028,Email,2025-02-06 09:47:00,0
ACT0000833,O000134,S028,Call,2025-02-17 10:36:00,12
ACT0000834,O000135,S040,Email,2023-04-26 12:00:00,0
ACT0000835,O000135,S040,Call,2023-02-10 12:10:00,28
ACT0000836,O000135,S040,Email,2023-06-08 16:09:00,0
ACT0000837,O000135,S040,Call,2023-05-06 13:47:00,6
ACT0000838,O000135,S040,Email,2023-05-04 15:06:00,0
ACT0000839,O000136,S017,Meeting,2023-09-08 16:09:00,61
ACT0000840,O000136,S017,Email,2023-08-20 13:07:00,0
ACT0000841,O000136,S017,Call,2023-08-08 11:06:00,32
ACT0000842,O000136,S017,Email,2023-08-26 17:47:00,0
ACT0000843,O000136,S017,Meeting,2023-08-22 13:37:00,84
ACT0000844,O000136,S017,Call,2023-07-30 08:05:00,22
ACT0000845,O000136,S017,Email,2023-08-24 08:49:00,0
ACT0000846,O000136,S017,Call,2023-09-05 10:31:00,32
ACT0000847,O000137,S005,Demo,2025-04-28 11:08:00,66
ACT0000848,O000137,S005,Call,2025-04-01 13:50:00,34
ACT0000849,O000137,S005,Call,2025-04-17 16:02:00,19
ACT0000850,O000137,S005,Call,2025-04-12 16:03:00,29
ACT0000851,O000137,S005,Call,2025-03-30 17:18:00,16
ACT0000852,O000138,S003,Meeting,2024-04-08 11:58:00,71
ACT0000853,O000138,S003,Call,2024-05-08 09:59:00,14
ACT0000854,O000138,S003,Demo,2024-05-04 17:50:00,69
ACT0000855,O000138,S003,Demo,2024-04-12 18:31:00,96
ACT0000856,O000138,S003,Call,2024-04-02 17:41:00,24
ACT0000857,O000138,S003,Call,2024-05-18 08:06:00,44
ACT0000858,O000138,S003,Email,2024-04-05 08:52:00,0
